E100013117_L01_96_1_fastqc;V3QRHD
E100009678_L01_77_1_fastqc;VN6Z2N
E100013108_L01_94_1_fastqc;VN82H4
E100015864_L01_83_1_fastqc;VN8TW5
E100009772A_L01_1_1_fastqc;VN9VJN
E100013124_L01_75_1_fastqc;VNANKL
E100010235_L01_41_1_fastqc;VNB54O
E100013100_L01_97_1_fastqc;VNCNG4
E100013123_L01_97_1_fastqc;VNCNG4
E100015864_L01_98_1_fastqc;VND2S0
E100009887_L01_74_1_fastqc;VNDJYN
E100009678_L01_103_1_fastqc;VNEPCB
E100016768_L01_101_1_fastqc;VNEPK5
E100013117_L01_71_1_fastqc;VNESQE
E100009678_L01_100_1_fastqc;VNEY5D
E100010235_L01_77_1_fastqc;VNFCLU
E100015864_L01_127_1_fastqc;VNFDEB
E100016770_L01_125_1_fastqc;VNFFBI
E100013421_L01_55_1_fastqc;VNFGPR
E100013108_L01_55_1_fastqc;VNFOKA
E100013135_L01_83_1_fastqc;VNG5IL
E100016770_L01_49_1_fastqc;VNGHHG
E100013421_L01_99_1_fastqc;VNGQLZ
E100016707_L01_51_1_fastqc;VNGRZW
E100013189_L01_41_1_fastqc;VNHTOG
E100013465_L01_66_1_fastqc;VNIDA4
E100012874_L01_85_1_fastqc;VNIMGS
E100013117_L01_62_1_fastqc;VNMN8R
E100016770_L01_36_1_fastqc;VNN89Q
E100010953_L01_26_1_fastqc;VNNCHP
E100013189_L01_122_1_fastqc;VNOCNL
E100009772A_L01_28_1_fastqc;VNPJQ6
E100016770_L01_74_1_fastqc;VNQ5GI
E100015864_L01_13_1_fastqc;VNQSJI
E100009727_L01_123_1_fastqc;VNQX61
E100009772A_L01_52_1_fastqc;VNR0VZ
E100016770_L01_38_1_fastqc;VNRX6D
E100013189_L01_63_1_fastqc;VNS89H
E100013108_L01_45_1_fastqc;VNT34C
E100007551_L01_14_1_fastqc;VNTBNE
E100010924_L01_36_1_fastqc;VNTV62
E100013118_L01_103_1_fastqc;VNUYDW
E100009678_L01_69_1_fastqc;VNV45D
E100016770_L01_58_1_fastqc;VNVOI6
E100013421_L01_49_1_fastqc;VNW9A6
E100013108_L01_88_1_fastqc;VNW9ZT
E100013124_L01_14_1_fastqc;VNWDAJ
E100013465_L01_29_1_fastqc;VNZPGL
E100010924_L01_90_1_fastqc;VO0KDF
E100013124_L01_86_1_fastqc;VO10X6
E100016770_L01_29_1_fastqc;VO136C
E100013458_L01_121_1_fastqc;VO137J
E100015864_L01_128_1_fastqc;VO4UIJ
E100013100_L01_33_1_fastqc;VO51QN
E100013123_L01_33_1_fastqc;VO51QN
E100013128_L01_43_1_fastqc;VO615S
E100013118_L01_1_1_fastqc;VO7OKN
E100013118_L01_127_1_fastqc;VO8KEN
E100016770_L01_78_1_fastqc;VO99M5
E100013108_L01_70_1_fastqc;VOA27A
E100013106_L01_53_1_fastqc;VOBZCR
E100009887_L01_67_1_fastqc;VODRSB
E100013124_L01_16_1_fastqc;VOEUON
E100016768_L01_43_1_fastqc;VOF48A
E100009887_L01_60_1_fastqc;VOFI2M
E100013465_L01_41_1_fastqc;VOFL4F
E100016707_L01_85_1_fastqc;VOGJHG
E100013189_L01_128_1_fastqc;VOITEI
E100016770_L01_124_1_fastqc;VOJRKI
E100013118_L01_60_1_fastqc;VOK6OK
E100013421_L01_97_1_fastqc;VOKWVZ
E100009678_L01_37_1_fastqc;VOL824
E100015864_L01_62_1_fastqc;VOLROE
E100013108_L01_34_1_fastqc;VOM3UI
E100013117_L01_125_1_fastqc;VOMGL7
E100009887_L01_84_1_fastqc;VOMGYR
E100010953_L01_98_1_fastqc;VOMLT7
E100013118_L01_94_1_fastqc;VOMVLT
E100013465_L01_30_1_fastqc;VON1OO
E100012874_L01_70_1_fastqc;VONRWL
E100013118_L01_59_1_fastqc;VOP1SN
E100013100_L01_121_1_fastqc;VOPJ66
E100013123_L01_121_1_fastqc;VOPJ66
E100016707_L01_36_1_fastqc;VOQGH9
E100016770_L01_103_1_fastqc;VOQN6P
E100009772A_L01_30_1_fastqc;VOQPVZ
E100015864_L01_36_1_fastqc;VOQVKL
E100010924_L01_128_1_fastqc;VORG59
E100013128_L01_46_1_fastqc;VORP1W
E100013118_L01_71_1_fastqc;VORW0X
E100010924_L01_97_1_fastqc;VOSNBO
E100010235_L01_62_1_fastqc;VOTG1P
E100012874_L01_42_1_fastqc;VOTV59
E100013421_L01_3_1_fastqc;VOTVAJ
E100013117_L01_101_1_fastqc;VOUC5X
E100010953_L01_114_1_fastqc;VOUWF9
E100016770_L01_41_1_fastqc;VOV210
E100009887_L01_14_1_fastqc;VOVWGM
E100013118_L01_33_1_fastqc;VOXT2J
E100009678_L01_55_1_fastqc;VOY9J1
E100009887_L01_34_1_fastqc;VOYTTK
E100010924_L01_57_1_fastqc;VOZCYB
E100013100_L01_64_1_fastqc;VOZVY6
E100013465_L01_48_1_fastqc;VP08G6
E100009772A_L01_59_1_fastqc;VP0I94
E100013189_L01_115_1_fastqc;VP0LAZ
E100010924_L01_116_1_fastqc;VP1E9L
E100013118_L01_57_1_fastqc;VP2L0L
E100013108_L01_114_1_fastqc;VP2P3K
E100015864_L01_34_1_fastqc;VP2R0N
E100010953_L01_78_1_fastqc;VP3037
E100013458_L01_73_1_fastqc;VP3UH4
E100012874_L01_72_1_fastqc;VP4CBR
E100010953_L01_13_1_fastqc;VP4Q2E
E100012874_L01_71_1_fastqc;VP59J7
E100009772A_L01_83_1_fastqc;VP5W8F
E100016768_L01_45_1_fastqc;VP5ZAB
E100009887_L01_124_1_fastqc;VP6Y2S
E100009678_L01_1_1_fastqc;VP8AMJ
E100013117_L01_99_1_fastqc;VP8PV0
E100016768_L01_60_1_fastqc;VP8ZEE
E100016770_L01_43_1_fastqc;VPADD6
E100009772A_L01_122_1_fastqc;VPBCJE
E100009772A_L01_25_1_fastqc;VPC4LA
E100013100_L01_79_1_fastqc;VPDPCM
E100013100_L01_47_1_fastqc;VPE8BL
E100013118_L01_37_1_fastqc;VPEB3X
E100009772A_L01_102_1_fastqc;VPF8F3
E100010953_L01_77_1_fastqc;VPGT81
E100009772A_L01_15_1_fastqc;VPHQUZ
E100009887_L01_125_1_fastqc;VPI3HC
E100013108_L01_100_1_fastqc;VPIJ0G
E100015864_L01_57_1_fastqc;VPIK16
E100016768_L01_73_1_fastqc;VPJNP0
E100009887_L01_58_1_fastqc;VPKOZ2
E100009678_L01_4_1_fastqc;VPL82X
E100013117_L01_15_1_fastqc;VPLEJL
E100009727_L01_47_1_fastqc;VPM2UP
E100013100_L01_25_1_fastqc;VPMSNG
E100013123_L01_25_1_fastqc;VPMSNG
E100010924_L01_115_1_fastqc;VPNE3S
E100013135_L01_86_1_fastqc;VPNRH4
E100013100_L01_77_1_fastqc;VPO5E3
E100013123_L01_77_1_fastqc;VPO5E3
E100013106_L01_28_1_fastqc;VPOVJ1
E100009772A_L01_64_1_fastqc;VPP5FT
E100012874_L01_96_1_fastqc;VPQUXC
E100009678_L01_71_1_fastqc;VPT3AV
E100013104_L01_93_1_fastqc;VPT49P
E100009772A_L01_72_1_fastqc;VPTF7M
E100013458_L01_127_1_fastqc;VPWQBS
E100015864_L01_114_1_fastqc;VPXQ5M
E100013421_L01_126_1_fastqc;VPXUOZ
E100009678_L01_30_1_fastqc;VPZGBE
E100010924_L01_45_1_fastqc;VPZUUX
E100009887_L01_89_1_fastqc;VQ1HHR
E100009887_L01_77_1_fastqc;VYJX9R
E100013189_L01_86_1_fastqc;VMQ74P
E100013104_L01_75_1_fastqc;VMS7TR
E100013104_L01_60_1_fastqc;VOLN58
E100010235_L01_76_1_fastqc;VV7XIW
E100013189_L01_87_1_fastqc;VV877S
E100013135_L01_15_1_fastqc;VV8Z54
E100012874_L01_87_1_fastqc;VV9PVW
E100013117_L01_75_1_fastqc;VV9YAM
E100016707_L01_48_1_fastqc;VVAE9L
E100009772A_L01_77_1_fastqc;VVCMVB
E100009887_L01_59_1_fastqc;VVEIXI
E100012874_L01_126_1_fastqc;VVGG3U
E100013124_L01_87_1_fastqc;VVGMJE
E100013189_L01_89_1_fastqc;VVH18D
E100013189_L01_48_1_fastqc;VVHM1U
E100016768_L01_114_1_fastqc;VVIEIZ
E100013117_L01_91_1_fastqc;VVIPL7
E100009772A_L01_68_1_fastqc;VVJS40
E100010924_L01_100_1_fastqc;VVK3XC
E100013106_L01_34_1_fastqc;VVLHKJ
E100007551_L01_89_1_fastqc;VVLSK3
E100013421_L01_37_1_fastqc;VVMFY7
E100010924_L01_122_1_fastqc;VVMH8R
E100013106_L01_123_1_fastqc;VVMU5W
E100013458_L01_80_1_fastqc;VVOBA0
E100013124_L01_39_1_fastqc;VVQEDC
E100013124_L01_56_1_fastqc;VVQZMP
E100013117_L01_95_1_fastqc;VVRBSV
E100016768_L01_55_1_fastqc;VVS7GN
E100013106_L01_13_1_fastqc;VVS9OY
E100009772A_L01_117_1_fastqc;VVS9ZY
E100016768_L01_97_1_fastqc;VVUUAW
E100016768_L01_85_1_fastqc;VVVC0F
E100016770_L01_50_1_fastqc;VVVODK
E100016768_L01_46_1_fastqc;VVYRCJ
E100016770_L01_80_1_fastqc;VW1191
E100013128_L01_50_1_fastqc;VW29UH
E100015864_L01_87_1_fastqc;VW4N4P
E100009678_L01_48_1_fastqc;VW575C
E100010235_L01_122_1_fastqc;VW59XJ
E100010235_L01_53_1_fastqc;VW5DGL
E100013458_L01_46_1_fastqc;VW5OH8
E100013465_L01_101_1_fastqc;VW622R
E100009678_L01_96_1_fastqc;VW683D
E100009772A_L01_46_1_fastqc;VW6QOI
E100013108_L01_122_1_fastqc;VW6TX4
E100009727_L01_86_1_fastqc;VW7FU7
E100013124_L01_92_1_fastqc;VW8DN6
E100015864_L01_45_1_fastqc;VW8KUI
E100016768_L01_63_1_fastqc;VWALAI
E100013118_L01_125_1_fastqc;VWBH1L
E100016770_L01_76_1_fastqc;VWBL93
E100013104_L01_125_1_fastqc;VWBMOB
E100013465_L01_117_1_fastqc;VWC1V7
E100009772A_L01_29_1_fastqc;VWD8FI
E100012874_L01_80_1_fastqc;VWDJSA
E100016770_L01_32_1_fastqc;VWF3HM
E100013100_L01_66_1_fastqc;VWGA93
E100013123_L01_66_1_fastqc;VWGA93
E100013118_L01_101_1_fastqc;VWGBH0
E100013100_L01_67_1_fastqc;VWGSZQ
E100013123_L01_67_1_fastqc;VWGSZQ
E100013104_L01_55_1_fastqc;VWH508
E100013128_L01_55_1_fastqc;VWIFK7
E100009678_L01_45_1_fastqc;VWJHOD
E100009887_L01_82_1_fastqc;VWKCGE
E100013106_L01_115_1_fastqc;VWKR11
E100013100_L01_29_1_fastqc;VWKZ0R
E100013123_L01_29_1_fastqc;VWKZ0R
E100013189_L01_85_1_fastqc;VWLZJN
E100015864_L01_103_1_fastqc;VWM3TF
E100016768_L01_94_1_fastqc;VWM3TQ
E100013189_L01_26_1_fastqc;VWNFTU
E100013135_L01_16_1_fastqc;VWO9OM
E100013135_L01_90_1_fastqc;VWP2I5
E100013106_L01_62_1_fastqc;VWPC7H
E100010953_L01_1_1_fastqc;VWPR2L
E100016768_L01_79_1_fastqc;VWQ8LQ
E100013108_L01_29_1_fastqc;VWQMAK
E100010953_L01_43_1_fastqc;VWRSLA
E100013100_L01_95_1_fastqc;VWSHOI
E100010235_L01_79_1_fastqc;VWSUHB
E100013100_L01_98_1_fastqc;VWT2R8
E100013123_L01_98_1_fastqc;VWT2R8
E100013124_L01_85_1_fastqc;VWTYJT
E100013135_L01_88_1_fastqc;VWU26B
E100013465_L01_62_1_fastqc;VWVHMO
E100016707_L01_93_1_fastqc;VWVHZE
E100013117_L01_86_1_fastqc;VWW8IN
E100009887_L01_65_1_fastqc;VWWX1X
E100009772A_L01_44_1_fastqc;VWX93I
E100009772A_L01_76_1_fastqc;VWX9IF
E100009887_L01_90_1_fastqc;VWXKPI
E100013118_L01_77_1_fastqc;VWXSYY
E100012874_L01_75_1_fastqc;VWZEWE
E100009887_L01_114_1_fastqc;VWZL8M
E100013465_L01_99_1_fastqc;VWZXUB
E100013108_L01_73_1_fastqc;VX0PX6
E100009678_L01_128_1_fastqc;VX2W7U
E100013465_L01_123_1_fastqc;VX38WF
E100013135_L01_87_1_fastqc;VX4EUO
E100010924_L01_76_1_fastqc;VX5N7I
E100013421_L01_70_1_fastqc;VX64PI
E100016770_L01_89_1_fastqc;VX6G26
E100013128_L01_96_1_fastqc;VX6S2O
E100016768_L01_117_1_fastqc;VX72LD
E100016768_L01_39_1_fastqc;VX7EQ1
E100013465_L01_96_1_fastqc;VX8HDR
E100013458_L01_16_1_fastqc;VX9Z3C
E100015864_L01_89_1_fastqc;VXAIBG
E100010953_L01_74_1_fastqc;VXCM76
E100013124_L01_51_1_fastqc;VXD4WU
E100016770_L01_82_1_fastqc;VXDTV6
E100013100_L01_94_1_fastqc;VXEZEM
E100013123_L01_94_1_fastqc;VXEZEM
E100010953_L01_39_1_fastqc;VXF28B
E100013458_L01_79_1_fastqc;VXGCCZ
E100015864_L01_16_1_fastqc;VXGRN0
E100012874_L01_32_1_fastqc;VXI6G1
E100015864_L01_63_1_fastqc;VXJ3KK
E100015864_L01_52_1_fastqc;VXJXFE
E100013104_L01_81_1_fastqc;VXKYPO
E100009678_L01_29_1_fastqc;VXL3GC
E100012874_L01_13_1_fastqc;VXLDIP
E100013118_L01_47_1_fastqc;VXLKFV
E100013104_L01_53_1_fastqc;VXN2H8
E100013458_L01_69_1_fastqc;VXNEKE
E100013106_L01_122_1_fastqc;VXOAVV
E100007551_L01_57_1_fastqc;VXQVSJ
E100013100_L01_125_1_fastqc;VXQY6V
E100013123_L01_125_1_fastqc;VXQY6V
E100013118_L01_13_1_fastqc;VXRM5W
E100016768_L01_67_1_fastqc;VXRT9Y
E100013465_L01_25_1_fastqc;VXRVLR
E100009772A_L01_123_1_fastqc;VXT9A3
E100013106_L01_3_1_fastqc;VXUGXK
E100013106_L01_42_1_fastqc;VXVYX8
E100012874_L01_84_1_fastqc;VXWUK7
E100016770_L01_121_1_fastqc;VXXJ9D
E100016770_L01_53_1_fastqc;VXZTBT
E100010235_L01_45_1_fastqc;VY0VG1
E100016770_L01_57_1_fastqc;VY1744
E100013124_L01_42_1_fastqc;VY1MD3
E100013117_L01_100_1_fastqc;VY1MGO
E100010924_L01_125_1_fastqc;VY1Y1Y
E100010953_L01_67_1_fastqc;VY25ST
E100016770_L01_46_1_fastqc;VY2CA4
E100010953_L01_93_1_fastqc;VY2EDD
E100013117_L01_117_1_fastqc;VY2X73
E100013117_L01_3_1_fastqc;VY31L5
E100009727_L01_26_1_fastqc;VY36ZZ
E100016770_L01_47_1_fastqc;VY53DF
E100013128_L01_1_1_fastqc;VY5LA8
E100010235_L01_74_1_fastqc;VY824V
E100013421_L01_36_1_fastqc;VY8NWU
E100013135_L01_47_1_fastqc;VY8TD7
E100013108_L01_63_1_fastqc;VY8TVB
E100013108_L01_33_1_fastqc;VYAHM9
E100013106_L01_48_1_fastqc;VYAI5J
E100010924_L01_89_1_fastqc;VYAXOA
E100013189_L01_45_1_fastqc;VYBENH
E100016707_L01_91_1_fastqc;VYBILN
E100013100_L01_59_1_fastqc;VYBPKM
E100013123_L01_59_1_fastqc;VYBPKM
E100013118_L01_49_1_fastqc;VYBQC2
E100013106_L01_63_1_fastqc;VYBVHT
E100013189_L01_2_1_fastqc;VYBWF5
E100013118_L01_41_1_fastqc;VYCU1M
E100009772A_L01_13_1_fastqc;VYGCM7
E100013100_L01_63_1_fastqc;VYHHE1
E100013189_L01_88_1_fastqc;VYHIBD
E100010924_L01_63_1_fastqc;VYHR28
E100010235_L01_95_1_fastqc;VYHVL7
E100009772A_L01_48_1_fastqc;VYI4ZJ
E100010924_L01_15_1_fastqc;VYIC4O
E100010235_L01_116_1_fastqc;VYJOVS
E100013458_L01_82_1_fastqc;VYJY1Q
E100016768_L01_4_1_fastqc;VYL9BR
E100013458_L01_125_1_fastqc;VYMT00
E100013100_L01_39_1_fastqc;VYN8HQ
E100013189_L01_32_1_fastqc;VYNR2D
E100010953_L01_79_1_fastqc;VYOWGU
E100009678_L01_81_1_fastqc;VYOWVQ
E100016770_L01_33_1_fastqc;VYP34W
E100009772A_L01_65_1_fastqc;VYR5E2
E100013465_L01_33_1_fastqc;VYRK9P
E100013117_L01_97_1_fastqc;VYS8D6
E100013118_L01_96_1_fastqc;VYSCTF
E100013117_L01_127_1_fastqc;VYST3I
E100015864_L01_58_1_fastqc;VYT2M7
E100013124_L01_37_1_fastqc;VYTTP7
E100013124_L01_32_1_fastqc;VYTUQB
E100013108_L01_77_1_fastqc;VYV2O5
E100016768_L01_74_1_fastqc;VYVFO8
E100009727_L01_83_1_fastqc;VYW543
E100009678_L01_39_1_fastqc;VYWBYK
E100010924_L01_94_1_fastqc;VYWGO6
E100013421_L01_4_1_fastqc;VYWOWJ
E100010924_L01_103_1_fastqc;VYYIUL
E100009887_L01_62_1_fastqc;VYZ4IW
E100015864_L01_61_1_fastqc;VYZFIT
E100013189_L01_123_1_fastqc;VZ130X
E100013104_L01_56_1_fastqc;VZ1AH2
E100013128_L01_65_1_fastqc;VZ1KA0
E100009727_L01_127_1_fastqc;VZ31BQ
E100009887_L01_123_1_fastqc;VZ3XB1
E100015864_L01_123_1_fastqc;VZ4EH6
E100013135_L01_127_1_fastqc;VZ4H9M
E100009727_L01_69_1_fastqc;VZ5D83
E100009678_L01_76_1_fastqc;VZ5RV3
E100009678_L01_44_1_fastqc;VZ5XUL
E100007551_L01_85_1_fastqc;VZ6D5K
E100010953_L01_127_1_fastqc;VZ6Z5D
E100009727_L01_15_1_fastqc;VZ7UAZ
E100013458_L01_60_1_fastqc;VZ7YSM
E100013465_L01_53_1_fastqc;VZ8AXD
E100013108_L01_44_1_fastqc;VZ9NE7
E100013108_L01_61_1_fastqc;VZC7MM
E100015864_L01_29_1_fastqc;VZCLH2
E100013458_L01_25_1_fastqc;VZDFL5
E100009887_L01_71_1_fastqc;VZDRC2
E100013465_L01_68_1_fastqc;VZESF9
E100013117_L01_93_1_fastqc;VZEXSW
E100013421_L01_14_1_fastqc;VZG7T1
E100013189_L01_79_1_fastqc;VZGDBV
E100016770_L01_71_1_fastqc;VZGZLV
E100013104_L01_103_1_fastqc;VZHO9I
E100016768_L01_75_1_fastqc;VZHOAT
E100013117_L01_69_1_fastqc;VZHXCJ
E100009772A_L01_103_1_fastqc;VZIO94
E100009887_L01_126_1_fastqc;VZIVTO
E100013118_L01_53_1_fastqc;VZJ5WW
E100010953_L01_99_1_fastqc;VZJICJ
E100009678_L01_115_1_fastqc;VZK77E
E100013124_L01_123_1_fastqc;VZMDR2
E100013124_L01_83_1_fastqc;VZMLUK
E100016768_L01_37_1_fastqc;VZOMOW
E100013421_L01_58_1_fastqc;VZQLWU
E100013106_L01_26_1_fastqc;VZQYWY
E100009678_L01_66_1_fastqc;VZR2LZ
E100013189_L01_82_1_fastqc;VZR42V
E100013458_L01_128_1_fastqc;VZSPJW
E100009772A_L01_57_1_fastqc;VZSQ0C
E100010953_L01_88_1_fastqc;VZTMOW
E100015864_L01_25_1_fastqc;VZUFR8
E100013100_L01_15_1_fastqc;VZWEWM
E100013100_L01_102_1_fastqc;VZXIHP
E100013123_L01_102_1_fastqc;VZXIHP
E100013189_L01_90_1_fastqc;VZY957
E100013108_L01_62_1_fastqc;VZYSJ2
E100013124_L01_125_1_fastqc;VZZW6V
E100013128_L01_60_1_fastqc;VJMD0H
E100013104_L01_50_1_fastqc;VKF5G4
E100013117_L01_68_1_fastqc;VL3YTE
E100013135_L01_125_1_fastqc;VL9SET
E100009727_L01_57_1_fastqc;VM14J6
E100013465_L01_128_1_fastqc;VQ1Q2F
E100012874_L01_55_1_fastqc;VQ2927
E100012874_L01_78_1_fastqc;VQ314N
E100013135_L01_102_1_fastqc;VQ3FT7
E100013124_L01_68_1_fastqc;VQ4UIF
E100013458_L01_67_1_fastqc;VQ5VOB
E100013104_L01_104_1_fastqc;VQ6AHI
E100009727_L01_43_1_fastqc;VQ6DFN
E100009887_L01_53_1_fastqc;VQ6PWW
E100013117_L01_41_1_fastqc;VQ6TOF
E100013108_L01_71_1_fastqc;VQ7LS0
E100010953_L01_92_1_fastqc;VQ7P8H
E100013458_L01_36_1_fastqc;VQ8K41
E100013421_L01_98_1_fastqc;VQ9NJP
E100013118_L01_43_1_fastqc;VQA2Y4
E100013465_L01_14_1_fastqc;VQB5FK
E100015864_L01_74_1_fastqc;VQB9DQ
E100010235_L01_81_1_fastqc;VQBE96
E100013108_L01_38_1_fastqc;VQBMPT
E100013465_L01_88_1_fastqc;VQCCRA
E100009772A_L01_43_1_fastqc;VQD5BP
E100013465_L01_34_1_fastqc;VQD73F
E100009727_L01_92_1_fastqc;VQE3KC
E100010924_L01_30_1_fastqc;VQEB4Q
E100012874_L01_53_1_fastqc;VQEP3U
E100013118_L01_32_1_fastqc;VQF7CE
E100013118_L01_70_1_fastqc;VQFHUE
E100009887_L01_128_1_fastqc;VQFR36
E100013189_L01_15_1_fastqc;VQFSDB
E100009772A_L01_63_1_fastqc;VQG3OF
E100010924_L01_73_1_fastqc;VQHZJF
E100015864_L01_14_1_fastqc;VQI6N0
E100015864_L01_30_1_fastqc;VQK2TS
E100012874_L01_33_1_fastqc;VQK41X
E100009678_L01_98_1_fastqc;VQL6B7
E100012874_L01_94_1_fastqc;VQLPI3
E100009678_L01_3_1_fastqc;VQO0S6
E100016770_L01_65_1_fastqc;VQO5VH
E100015864_L01_92_1_fastqc;VQQ90U
E100010235_L01_126_1_fastqc;VQQY3T
E100016768_L01_124_1_fastqc;VQRCOI
E100012874_L01_104_1_fastqc;VQRDAM
E100010953_L01_58_1_fastqc;VQT0Y3
E100013100_L01_32_1_fastqc;VQT7KE
E100009887_L01_28_1_fastqc;VQTF8B
E100016768_L01_14_1_fastqc;VQUR0B
E100009772A_L01_75_1_fastqc;VQVGVZ
E100010235_L01_42_1_fastqc;VQVL9I
E100013124_L01_35_1_fastqc;VQWTOE
E100013100_L01_78_1_fastqc;VQWUQN
E100013123_L01_78_1_fastqc;VQWUQN
E100013108_L01_121_1_fastqc;VQWWUE
E100015864_L01_48_1_fastqc;VQXAO9
E100013108_L01_93_1_fastqc;VQXDHT
E100013104_L01_35_1_fastqc;VQXLHZ
E100013128_L01_99_1_fastqc;VQY47P
E100016768_L01_84_1_fastqc;VQYRHO
E100010953_L01_75_1_fastqc;VQYXLB
E100013100_L01_16_1_fastqc;VQYXZ3
E100009887_L01_66_1_fastqc;VR00V4
E100013189_L01_83_1_fastqc;VR017W
E100013458_L01_123_1_fastqc;VR0MOH
E100016707_L01_55_1_fastqc;VR19I9
E100015864_L01_47_1_fastqc;VR1CXM
E100010235_L01_15_1_fastqc;VR1GTD
E100016768_L01_33_1_fastqc;VR1JOR
E100016707_L01_70_1_fastqc;VR1XVI
E100009772A_L01_88_1_fastqc;VR235O
E100013118_L01_14_1_fastqc;VR2KSA
E100013135_L01_73_1_fastqc;VR339W
E100013458_L01_83_1_fastqc;VR4UUJ
E100012874_L01_30_1_fastqc;VR5B97
E100013104_L01_114_1_fastqc;VR67U6
E100013135_L01_84_1_fastqc;VR684N
E100013117_L01_116_1_fastqc;VR693W
E100016707_L01_53_1_fastqc;VR69X6
E100013100_L01_99_1_fastqc;VR6V52
E100013123_L01_99_1_fastqc;VR6V52
E100016770_L01_70_1_fastqc;VR8C6C
E100009678_L01_56_1_fastqc;VR8E19
E100016770_L01_128_1_fastqc;VR8W6G
E100010235_L01_103_1_fastqc;VR9PJF
E100013465_L01_35_1_fastqc;VRADL2_2
